participant,start_time_s,end_time_s,sam_label,block,sam_rating,stimulus,theta_AF3,alpha_AF3,beta_AF3,tbr_AF3,bar_AF3,theta_F7,alpha_F7,beta_F7,tbr_F7,bar_F7,theta_F3,alpha_F3,beta_F3,tbr_F3,bar_F3,theta_FC5,alpha_FC5,beta_FC5,tbr_FC5,bar_FC5,theta_T7,alpha_T7,beta_T7,tbr_T7,bar_T7,theta_P7,alpha_P7,beta_P7,tbr_P7,bar_P7,theta_O1,alpha_O1,beta_O1,tbr_O1,bar_O1,theta_O2,alpha_O2,beta_O2,tbr_O2,bar_O2,theta_P8,alpha_P8,beta_P8,tbr_P8,bar_P8,theta_T8,alpha_T8,beta_T8,tbr_T8,bar_T8,theta_FC6,alpha_FC6,beta_FC6,tbr_FC6,bar_FC6,theta_F4,alpha_F4,beta_F4,tbr_F4,bar_F4,theta_F8,alpha_F8,beta_F8,tbr_F8,bar_F8,theta_AF4,alpha_AF4,beta_AF4,tbr_AF4,bar_AF4,sam_label_final,focus_label_binary,beh_hits,beh_false_alarms,beh_misses,beh_hr,beh_far,beh_dprime,beh_n_targets,beh_n_nontargets,behavior_source
P8,240576.0705590296,240577.0705590296,5,1,High,target,7323207.422565326,4841052.669918901,10332381.197379723,0.7087627994621879,2.1343253011029137,13820674.977009302,8969697.62871276,8120773.491204872,1.7018914506084497,0.9053564375692654,10466604.556079328,7024833.8351307865,9585812.91292732,1.0918849190102784,1.3645608049814966,7238941.943230222,7611875.236904858,13222014.60892627,0.5474916007386018,1.7370246092344794,6025431.914733094,8959356.44989292,10369863.1499687,0.5810522113545231,1.1574339304351082,4724540.853704688,4632360.253810741,8100232.025603631,0.5832599410450362,1.7486187562679516,7724145.655445603,7661726.090933662,6530883.379552544,1.182710700305724,0.8524036623132122,10549779.579996662,11308432.444308568,7628394.845227273,1.38296191978017,0.674575798440267,6559274.414680186,4967405.753755251,10062900.716284528,0.6518274004299262,2.0257859363868542,11183823.177520486,8788150.947342696,8383599.118582748,1.3340121610455913,0.9539662175599892,5776177.054121986,7421243.49077121,6165724.869444324,0.9368204349738614,0.8308209907290869,6127649.902831336,9963626.082806658,8151118.97861347,0.751755669241092,0.8180876029339489,6276518.922618824,5681173.864337532,6519807.516354091,0.9626846968833036,1.1476162624208563,4113293.97082369,4885032.611903174,10128202.316136649,0.4061228086123664,2.073313142568924,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240578.17896003323,240579.17896003323,5,1,High,nonTarget,9426777.763045983,13433974.21813642,9861793.542222036,0.955888776487402,0.7340935289951805,14479656.751168644,14171760.73800148,5896462.74689482,2.455651357891455,0.4160712882403874,7279385.325376295,6384111.235558086,6143484.368371002,1.1848952302789837,0.9623084782973634,8301548.193529121,6380572.968503939,8374765.491320263,0.991257391282535,1.312541292554782,12749429.06891342,6508888.631335953,6545198.61483041,1.9479056051905257,1.005578522778781,10659565.65019792,8715183.198278211,7860545.109507017,1.3560847882299665,0.9019368762162064,6578541.1704724105,4609226.469428081,8412008.214626646,0.7820416959452993,1.8250368625671844,9944744.67276161,7878780.389759022,6902693.688710805,1.4407049075676075,0.8761119547998887,3850054.824178217,6435288.251095956,12882753.626204493,0.298853407888428,2.001892242202283,5795157.8100666655,8514204.27259482,8181558.912990472,0.7083195111955083,0.960930540429356,9780625.783365889,8660327.087985238,9922842.367130376,0.9856677574325294,1.1457814775722115,5141139.165543224,8388719.065374518,10371082.989405246,0.4957186410324978,1.2363130662240416,7932684.316007864,8270997.632204238,6958066.18429236,1.1400702588767662,0.841260812021055,8836815.577823391,6673985.763922229,7457267.540968977,1.184993770074013,1.117363417417064,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240580.28538093684,240581.28538093684,5,1,High,target,6234901.278691739,9205891.30685233,8037139.6182894865,0.7757612253622501,0.8730430710502858,6882457.552236445,3978136.83878644,9681263.210465211,0.7109049100944467,2.433617445250715,8738719.555362096,9620899.198358009,6194072.648678802,1.4108196740679282,0.6438143172455169,12591732.13025926,5760446.858054508,5643666.979987167,2.231125999267925,0.979727288360615,6179451.323421289,5814298.350760749,10467038.588385604,0.5903724602943672,1.800223854528567,5071702.045525429,5187732.748725707,8621046.237845339,0.5882931033661873,1.6618138704163157,6906481.238511491,11834014.317919845,7218940.11549236,0.9567167933267224,0.6100161721590083,3570105.334591239,7241516.737358703,6752004.731824538,0.5287474574423943,0.9324020059211088,4972983.820145798,6221053.47612193,10266823.67438786,0.4843741334091142,1.6503352227713008,3570254.633870288,6687193.855202783,6315185.309475063,0.5653443974975071,0.944370007243279,10936387.38573852,9640331.884946018,7230519.16880279,1.5125314144695556,0.7500280337955686,9836729.117616544,11422753.667222284,7866399.922966499,1.2504740686902445,0.6886605587529405,7112969.634585564,7512963.529437316,10421828.720555078,0.6825068637480658,1.3871794638321135,7845898.043987483,5831048.6622567065,12745766.191228263,0.6155689604118968,2.185844593225441,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240582.39382294044,240583.39382294044,5,1,High,target,8086824.998633053,5594334.123866055,6699081.6245376365,1.2071542715664698,1.197476138573598,14660457.636549572,13240565.586596906,6643445.670542734,2.206755103237247,0.5017493872971505,6600351.545691628,7801175.60128039,8480155.814543871,0.7783290413569655,1.0870356274446689,13645997.544955663,8955386.58023178,8283866.213681489,1.647298156797628,0.925014921406898,7228686.335277428,8636167.975597834,9502319.237485072,0.7607286342013706,1.1002934709392655,7981790.646742602,7901336.054587267,6786759.097364546,1.1760828006761157,0.858938165707351,7419167.930784282,13672498.5079117,7618728.457388765,0.9738065836417956,0.5572301546041587,9820324.46162907,7593234.515202238,7836127.645039841,1.2532113955347828,1.031988098003731,4579221.463843988,7635817.007556088,10045201.804431709,0.4558615698316526,1.3155372626781645,6767122.902374291,4354551.9527084045,10602993.93355892,0.6382275557996938,2.434921904414108,9815245.908894883,13379262.685645103,10839202.028045168,0.9055321492762182,0.8101494292114302,5579926.874534503,6625214.559885494,10839230.606087709,0.5147899401089052,1.6360572941618128,11614946.013372391,9514103.256676976,9441589.33030953,1.230189707159357,0.9923782699839258,11840221.503708784,11788107.519127317,8135445.223405848,1.4553870351980511,0.6901400593950573,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240584.49979054407,240585.49979054407,5,1,High,nonTarget,6220769.487417676,6142581.127394002,5216536.147291527,1.1925096101648898,0.8492417176270408,4683957.452391769,7114429.8448794,7548393.13260523,0.6205237816985774,1.0609976199341082,6355071.847422816,8623145.994046098,5327745.586036993,1.1928256979984646,0.6178424428527091,5840102.3332178565,8442100.620308608,7614141.01003621,0.7670073781822545,0.901924929882898,14479845.561128989,12879251.54473589,9604834.958737452,1.5075579771370011,0.745760335946169,10483845.350424085,12539550.17151934,8155453.348377163,1.285501234889688,0.6503784614938078,6717025.185208417,8776650.296070537,5282594.106605627,1.2715391433934142,0.6018918298443244,13919509.773017636,11205008.047044272,6888994.837131627,2.0205429242001447,0.6148139125119906,6141120.554278654,7867185.547552266,5951196.585444272,1.0319135767248735,0.7564581449710284,7799853.877350114,9120835.148051616,8635679.544097159,0.9032125193531104,0.94680798456728,6374720.816730812,6811022.06495235,6301222.598801702,1.011664120220588,0.9251508127137136,6024183.995849617,4446647.460924326,11556543.441545367,0.5212790508096813,2.598934038081603,15784404.635202205,9791089.341854518,7488095.552825444,2.1079331218264645,0.7647867659439754,7448791.549411446,8573527.607585613,6516600.752375309,1.1430486280284011,0.7600839526788957,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240586.6082809477,240587.6082809477,5,1,High,nonTarget,10806040.717671238,8446977.230034396,12289340.876045406,0.8793018947610574,1.4548803129655603,9337315.419456225,10194701.14800306,10333324.72794303,0.9036119221344674,1.0135976109478326,14207678.692453943,16456966.527443511,7818395.458864298,1.8172115707380396,0.4750812031990465,13125880.538217884,10273603.212351087,10319398.445450837,1.27196179192056,1.0044575629555843,9259424.94027715,10699117.963671904,8022011.720918723,1.1542522327824165,0.7497825286305745,15023346.416427525,11735445.121641764,8406055.588797992,1.7872052186340297,0.7162962718215159,9444291.671410954,6843184.824439419,6564107.618146216,1.4387777015267975,0.9592182275573616,4848534.152660579,4158503.772760795,8514045.012608126,0.5694748084465808,2.047381817560724,11956553.1257283,9148519.866629712,6770017.918665159,1.7661036158802026,0.7400123754837746,3448739.331902385,6953555.567287024,7738795.376080953,0.4456429152477321,1.1129263728743446,10983562.415628005,7463153.875324624,8204352.834438952,1.3387481788353763,1.0993144415211575,12506920.714886734,9410977.34125501,5938738.857131475,2.1059893381012915,0.6310437951112429,12355270.002398206,11820384.524928683,7532068.887153048,1.6403554172840578,0.6372101407757284,9656344.395831691,8792420.050135693,7925699.945780868,1.2183585628890867,0.9014241699767916,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240588.7174378513,240589.7174378513,5,1,High,target,5614791.944137599,3513581.0539987264,6004083.857455245,0.935162145872719,1.7088217875668854,7607972.472045985,8509647.702146137,10963105.40452014,0.6939614453500722,1.288314838433939,7737235.89660396,13057311.441853257,8489035.82063066,0.9114387146064784,0.6501365812122951,9784283.670435302,16359115.082055911,8714028.980147706,1.1228197304284675,0.5326711705638654,9009800.1942645,4698981.189178459,14077510.791137896,0.64001373026376,2.995864470272357,3460519.483944736,6227237.864604913,4972045.5001341645,0.6959951359759998,0.7984351342020908,6579599.201423286,7881190.018695572,10415712.633858211,0.6316993788821587,1.3215913598264102,8543484.455972271,12481705.964303523,7823759.525989666,1.0919922100866928,0.6268181247310955,11628472.794143682,6561517.129553564,8196756.496630589,1.4186675911287294,1.249216657487913,8181986.470033493,13624076.39570318,9037443.844280196,0.9053429942153252,0.6633435971579302,7074082.216813613,8941942.68067112,9120678.101070762,0.7756092407189681,1.0199884328028623,9175072.660266912,7825418.67996155,8154344.094663624,1.1251760477303472,1.0420329477762449,8715047.994802972,13715851.760499462,6904600.200581986,1.2622089247207078,0.5034029472720516,5928332.316867094,11243848.795137107,11725496.465069637,0.5055932884827223,1.0428365481169437,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240590.8210180549,240591.8210180549,5,1,High,target,8205118.994346012,10303053.19886684,10742018.222087478,0.7638340230586134,1.0426053340449524,6317892.406123702,7221918.794162954,6298715.205034667,1.0030446210798207,0.8721664400499134,4460985.136435994,8652774.16966089,8627631.435371943,0.517057916747191,0.9970942574258894,8187725.039450978,11261440.222509766,10028593.62382017,0.8164380118068884,0.8905249617872733,7108479.576064059,6142319.695630498,9367516.392766995,0.7588435694174795,1.5250779602746545,9981511.740042632,11429601.907439657,6921226.250688262,1.442159435121782,0.6055526961252394,11747669.692288425,6376157.522222213,8908892.491222784,1.31864535393849,1.3972196358345086,4363354.786882148,3439652.6668929686,6820554.497432822,0.6397360784265362,1.9829195439066865,12618867.949785814,13825878.985941667,8082760.832493901,1.5612076382436169,0.584610992235109,7494179.245586731,4766506.969182764,12836914.351260848,0.5837991156224119,2.6931491833026286,10609073.08389372,6500918.958766609,6272074.256368689,1.6914775958083126,0.9647980994918696,6675927.728081402,6417790.377431983,10289501.738221224,0.6488096214885803,1.6032779403958142,6743750.406062643,10741065.056792554,11070209.589514062,0.6091800115916927,1.0306435656968078,8569102.615410035,13955846.86118614,8822544.925127428,0.9712733330497908,0.6321755327987011,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240592.92811665853,240593.92811665853,5,1,High,target,13098014.132349214,5691146.78258564,13302348.873680905,0.9846391984399108,2.337375819296176,10380193.102914644,6455941.24164135,12788499.740490183,0.8116818480317514,1.9808884966305629,8087425.114818721,10418201.839351956,8740354.173831444,0.9252971852138911,0.8389503590549673,8595282.6471888,7187285.453608348,9606447.495211337,0.8947410217433045,1.3365891138202195,8397713.639568053,7924201.397730245,9687367.840236545,0.8668725889284492,1.222503991760145,11968279.46468532,10130321.106567662,10366398.185084796,1.1545263119359352,1.023304007447906,8458496.02393657,6090257.445625152,5488898.4370322665,1.5410188621580514,0.9012588525260352,6204023.385293283,7166487.555550702,6034928.421807811,1.028019381783292,0.8421040816757634,16460010.150926486,6566771.842030467,6389552.082168601,2.5760820068845875,0.9730126515546688,11035874.08957556,5900846.396994723,6899098.430081614,1.5996110508376973,1.169170991062451,13124153.309052013,12746925.749194529,8939688.176790396,1.4680773030904486,0.7013211148072538,4979643.641006432,10445075.256567344,7924583.642975583,0.6283792140197081,0.7586909091911997,7453874.407678328,5458398.00091928,7364690.999087648,1.0121095927312809,1.3492403811241538,11400934.1193021,13613071.93064618,6451673.231565222,1.7671282642651995,0.4739322075453822,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240595.0322879621,240596.0322879621,5,1,High,target,6593659.401664841,3123515.015887727,7919578.179244734,0.8325770959550851,2.535469859745153,7806181.772249632,10177571.351106562,11028822.182432791,0.7077983163681495,1.0836398785092949,4775816.2544315485,7419803.075766786,9417472.753228558,0.5071229171110978,1.2692348647346448,7109236.523135957,9687807.210697455,6473374.299519233,1.0982273222890802,0.6681980925849983,10559550.825848589,14800740.385832235,11119507.115244608,0.9496419865024112,0.7512804647184119,3384767.619394764,4967641.25359496,7703427.989345833,0.4393845991779297,1.5507214784825798,10907342.658599377,10952669.206023231,11892347.45532209,0.917173224174349,1.0857944517106477,10980065.392162656,8935008.62818563,6186326.974820045,1.7748925067902763,0.6923694461027352,4953706.949886474,9149394.030206468,7658094.3296271935,0.6468589621208841,0.8370056316674317,6679650.76610816,9615365.649750791,6772317.380811376,0.9863168529334174,0.7043223968281328,8579529.113737196,9958368.513030011,9803070.409444598,0.875187951875914,0.9844052664467866,16782673.43116045,15958343.916177418,5482022.708355636,3.0614016621238163,0.3435207774159045,10362305.293614157,7770196.542130822,9199066.435663795,1.126451837921358,1.183891087668824,4759770.735950615,9667351.789578874,7684641.159624098,0.6193875077679547,0.794906539752481,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240597.14748426576,240598.14748426576,5,1,High,target,7570655.573292326,16151433.518141383,10605471.306888886,0.7138443313098904,0.6566272458092812,5072880.364215189,11876574.91014184,9644466.069799734,0.5259887201117528,0.8120578654005687,6366482.933378149,9422011.792730968,10779650.65780416,0.5906019717595391,1.14409224854936,7741804.879469372,9034928.981965195,10200284.826715404,0.7589792844992852,1.1289833984391464,10486362.83947893,11493171.815392733,8817384.721568754,1.1892826694776724,0.7671846260716024,9642261.751341045,7530659.994361412,7952283.843624866,1.2125147870659807,1.055987635821979,12867208.532186776,10149591.527757203,9279320.567069825,1.3866541671002877,0.914255567989376,10039006.320134103,9433876.885080663,6907726.786011936,1.4533010107555169,0.7322256660924054,7595445.4414437935,5857812.798225736,7743318.268061512,0.9809031707727108,1.3218787514696395,10443310.501421718,10637642.04848454,6401895.482805943,1.6312841297503389,0.6018152757563382,6128063.031986668,9983556.923826922,10144043.960945075,0.6041045420918841,1.0160751361806866,9232790.677478688,8839038.380240459,8910052.139264023,1.0362218461991315,1.0080341046128178,8661044.685213508,8732195.729056077,10535122.513979018,0.8221114347480248,1.2064688929181655,5030140.370551127,6597523.113544492,8994758.991095552,0.559230144524246,1.363353918780461,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240599.2577173694,240600.2577173694,5,1,High,target,11264070.557891063,9364795.980022376,7216045.6566367345,1.560975511224944,0.770550225763647,8588540.873505665,7434224.362281449,7494671.658036282,1.1459529203386067,1.0081309485440768,15959429.953622404,5912236.943300523,7663132.789112318,2.082624742754994,1.2961477800371026,6154836.300689888,10858457.629695527,6334964.139247533,0.971566083943288,0.5834128893152173,6491481.489336216,6782732.865738753,9187356.161152996,0.7065668703238285,1.354521303287733,6716955.550826152,3824223.260347976,7499080.630018725,0.8957038712103272,1.9609421624971664,7785544.702268866,5285725.425525697,6284111.092649691,1.238925376633674,1.1888833767835565,4730105.363574373,12262147.418794911,9817986.507555667,0.4817795746545594,0.8006743168416866,9848704.04169738,10707972.448941426,7201089.243885468,1.367668655135754,0.6724979241609234,6334704.888568002,7052055.409581481,13302791.961795837,0.4761936371523046,1.8863708790094889,8134238.635108466,7502669.062398788,7026825.345895545,1.157597952802367,0.9365767418840272,11153243.743728938,7695909.023155333,10256069.48693463,1.0874773964760314,1.3326651154628162,4628750.643456229,9662073.24566901,10936439.325958008,0.4232411030224191,1.1318936472418308,8160390.7336881375,4272049.199448057,11218715.269073572,0.7273908409266556,2.6260735177214283,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240601.3645064729,240602.3645064729,5,1,High,target,10306016.048583914,16280428.782921692,11388353.334528783,0.9049610374606756,0.6995118793477517,4888824.246246066,16178627.793184372,7929512.942642219,0.616535250223962,0.4901227127545831,11460589.946604157,14873935.098482436,8216822.490340495,1.3947715141804462,0.5524309764655921,11805657.82685404,11558160.790100522,12345224.21056173,0.9562935128188216,1.0680959051145336,4690563.088489862,6689060.192324448,6819216.8187329285,0.687844838076495,1.0194581335294055,8711121.314265043,5360364.073394909,7934409.621774081,1.0978915545725625,1.4801997612727336,5029601.466461517,7828206.745400709,8465878.005091298,0.5941027573793011,1.0814581526050318,7059416.390541812,8405206.651347423,12942096.279706502,0.5454615881363156,1.5397713365716923,7646474.674784288,5903985.607523968,8690443.729887523,0.8798716052308244,1.4719622146118594,9402305.631090542,7729970.795774401,8709473.342874663,1.0795492747885491,1.126714909147614,10384221.128766814,9640805.659055844,9460939.748365805,1.0975887602032866,0.9813432697379302,10449821.130256033,8808770.618829504,10131314.02390581,1.0314378870893424,1.1501393851997073,11104906.742287977,8561507.576545212,6023240.148307277,1.8436765708916336,0.7035256459748189,7696616.573841051,10600044.780143416,9675414.943290267,0.7954818081656044,0.9127711386101672,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240603.4675597766,240604.4675597766,5,1,High,target,16345329.806670347,9105720.634921657,6038061.248185179,2.707049354887408,0.6631063581094732,6526916.05443686,7795513.326536095,10228871.465040918,0.6380876010363231,1.3121485444995162,7010775.280584723,6091856.011391647,8158735.082592356,0.8592968407005954,1.339285608086548,8082934.416762815,8233432.721550712,8632585.025315892,0.9363283875060396,1.0484794516775988,9562556.332041375,6968425.366888778,8505871.462644497,1.124230053797257,1.2206303454236676,7151161.44156932,10553002.801506782,7653850.764653354,0.9343220375545432,0.7252770522870059,8460854.261119897,7792112.289955883,8989037.290900588,0.9412414241160886,1.1536072577505787,9449501.030064415,10889625.93852625,9568482.842032509,0.987565237464248,0.878678743975981,13874277.024990434,10972919.549741236,11100701.57958968,1.2498558695155262,1.011645217051779,5676072.270622484,7694291.67203733,7850854.198969419,0.7229878592532749,1.0203478804294708,6857857.990944701,5358784.617163217,8461291.737020481,0.8104977589816085,1.5789572340564866,6497853.439632735,7516040.348568574,9044534.21112498,0.7184287535382674,1.2033642438930634,9248103.224588344,6006234.663397269,7089653.464646626,1.3044506717719104,1.180382362988886,12169865.894216036,6877236.892637398,11279216.853019504,1.0789637306208986,1.6400797339255186,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240605.58130938024,240606.58130938024,5,1,High,target,4624239.227091794,4479376.559505652,10025054.588195954,0.4612682341437448,2.2380468475957573,7623282.914988577,3368906.99721584,8356009.166541264,0.9123114591009984,2.480332396663638,9712927.264381325,10071325.498186445,10826974.02378814,0.8971045135086569,1.0750296994906745,10190425.794989832,8942860.049905697,8423023.527392238,1.2098299098714236,0.9418713342697408,2719438.0182780544,5191193.106755884,7294046.650459154,0.3728298088286655,1.405080970878658,10948204.480395284,6162222.624895459,6223340.017683767,1.7592168271837478,1.0099180760755693,4293965.741857042,5632110.651540548,9052622.845005987,0.4743338826079417,1.6073233295815716,7404788.916361809,11934322.235899825,8018176.664419888,0.9235003450622452,0.6718585694209164,9225065.929235252,7822976.889373323,13452275.604251144,0.685762483658897,1.7195852415880992,6692005.447500589,10316911.865957135,12593671.343073357,0.531378441218514,1.2206822648770392,4540125.309284417,7696551.177520021,6574380.951452437,0.690578374269808,0.8541983025663231,6174555.506916785,10147257.619170597,9698609.787788946,0.6366433583801744,0.9557862973209584,6132418.74745666,6534761.919463167,10608744.472451668,0.5780532053892957,1.6234324376615057,5193045.167832385,3150296.6144101312,4350264.031047141,1.1937310312133813,1.3809061696438685,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240607.68912968383,240608.68912968383,5,1,High,target,10623304.17805808,15859512.551095514,9563941.303516733,1.1107663504952514,0.6030413149650109,7163250.176915864,6836505.094399429,12331253.119050205,0.5809020468365508,1.8037364046071085,13497076.046790011,15624353.338996928,11452378.1243178,1.1785391558221896,0.7329825353945199,10375583.322726691,10772538.066957148,6372773.605756279,1.6281110807631436,0.5915758724774093,7895054.266833887,8628706.200904284,10195791.749906927,0.7743444021310025,1.1816130382140504,5322421.226402044,8604573.484374132,5888097.025168804,0.9039289270627224,0.6842985344783867,8080185.956487733,7363891.128748991,7007740.894553883,1.1530372024409905,0.9516355921118008,8032991.520429414,8021636.460960995,6786223.496497291,1.1837204484313908,0.8459899086082865,13952630.610671856,7337771.688138717,7404407.14045501,1.8843683695403128,1.0090811563984756,9149027.69401197,5812568.847724588,8292092.892229064,1.103343608534099,1.4265797291115307,10021384.38725271,14535826.552562105,9465489.732322704,1.0587285677392624,0.6511834533863714,8681061.44363152,9801815.249890951,11317156.041643163,0.7670709329877807,1.154597975285146,6720625.721255415,6599673.826655238,5901660.43354782,1.138768622310462,0.8942351680641805,6718242.458805528,8687632.644593533,6719230.911493741,0.9998528919899862,0.7734248426900552,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240609.80102908745,240610.80102908745,5,1,High,target,4620104.146523248,7672935.397044398,14873766.138601623,0.3106210023386594,1.938471441364015,10489127.593694994,14287256.094401471,8539750.521004152,1.2282709627050818,0.597718026791057,6823475.158395484,13624523.84322816,9782799.10107788,0.6974972181166089,0.7180286969030668,9630749.398024691,11129044.30368561,5964873.016490016,1.6145774388491227,0.535973517017506,13101373.705262458,12953930.24276948,10548010.60337548,1.2420705854305716,0.8142710672124457,6683852.253677403,5969649.529829948,8452019.876457017,0.7907994007793545,1.4158318397458387,11641977.691584066,13439529.600897675,8074515.748037954,1.4418174482368156,0.6008034498096292,3902293.343588321,5546613.137795286,11028509.243204853,0.3538368838011986,1.9883321531936795,12906127.685177254,6473735.21681834,6546530.957903853,1.971445299528484,1.0112447819763146,3577234.756646231,3189443.5688004754,8266744.533160325,0.4327259348945523,2.591908072626405,10279567.898345515,5807054.007545836,5373637.274921419,1.912962742446333,0.9253637503523776,5187076.34665585,4812193.092821414,11303071.760154877,0.4589085566050389,2.348840028264083,15698467.297029711,7617451.6852787165,6647731.829216015,2.361477222657623,0.8726976033288459,9706228.606151111,10917413.977761494,10615037.507727372,0.9143847677490844,0.9723032880634502,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240611.90682729107,240612.90682729107,5,1,High,target,8153806.11505092,5550117.687618714,8564672.606743123,0.9520277644508304,1.5431515309755186,5804272.129659263,7013182.357363736,5618222.156210874,1.0331154533009543,0.8010945487980682,9679711.62416196,12651316.605771711,10372514.543732246,0.9332078141082072,0.8198762916896851,7403021.887733702,7776548.963507426,7436581.142847805,0.9954872737257257,0.9562829447541618,6436738.304425671,6863218.366336835,9612975.332995234,0.6695885593643873,1.4006512425927735,6952360.149253386,6603821.692369199,8019325.779491546,0.8669507063839712,1.2143462002855072,12067183.4566336,12128448.643890304,7973664.76902882,1.5133798330103816,0.6574348462155173,10802791.153617471,9605858.415641213,6483053.639722575,1.6663121661414717,0.6749062248477682,10344921.822028523,12136449.319454258,7050547.507263532,1.4672508498625247,0.5809398879095369,5698185.552501287,9661783.538982185,10499832.22173315,0.5426930099613267,1.0867385073749285,10227611.313260425,10458440.48062572,8113897.319717381,1.2605053909674897,0.7758228709862041,15907702.406324731,11798248.359648444,8992548.816036284,1.7689870504741383,0.7621935512725754,12956094.630655391,18224917.70383273,7667477.330766971,1.689746714824575,0.4207139618059557,13853759.036452323,10396404.712798651,10170886.849483917,1.3620994158592257,0.9783080911579838,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240614.0158270947,240615.0158270947,5,1,High,target,4486175.521298541,4267184.146156923,10216535.42183395,0.4391092807950385,2.3942101095016213,9406789.475288788,10340901.508540668,10595620.119830154,0.8877998049102932,1.0246321475046554,17519376.54637394,16981842.415941432,4732225.64917647,3.702143102458093,0.2786638536189789,9841892.6992857,9743313.931740455,8748868.689587096,1.1249331826181734,0.8979356254842832,6026251.33759512,12431959.640847396,7364132.802437847,0.8183246417826917,0.5923549476658281,16484561.735473892,13159208.860123657,6055176.120499665,2.7223917863703044,0.4601474286838521,5660002.0235347925,11305097.57242105,9209081.029473208,0.6146109481956165,0.8145954486884656,12298319.150033718,7054045.304226792,7962132.440854581,1.5446011783136997,1.128732818895232,13019239.64487431,14743869.09651202,8561970.88569866,1.520589104854441,0.5807139787835052,6107208.428575009,3398272.4246739624,11728817.16245685,0.5207011366946507,3.451405801752971,13217142.932941549,9367365.1546833,7673070.34902256,1.7225363943946146,0.8191279214930933,13008043.144157842,9211370.369392222,6800858.369095061,1.912706078878205,0.7383112497238334,6470347.301424355,4232061.584972642,5638951.518055427,1.147438008769338,1.3324360727826885,9954329.03888694,7620100.81163277,4648121.052664327,2.1415812811460806,0.6099815694785234,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240616.1235270983,240617.1235270983,5,1,High,target,11445145.081138378,7830945.396452429,11063830.17808472,1.0344649996353856,1.4128345452513116,6555643.927108091,4938258.524945436,9029375.036079887,0.7260351797231618,1.828453287827748,10277258.70526719,6518203.584290132,6569333.240183839,1.5644294983244884,1.007844133008815,6679918.726231615,7750415.588758191,9271135.479094418,0.7205070771853388,1.1962113996237824,5749294.91011139,4803405.398777368,9541917.198548332,0.6025303710438887,1.9864900849253904,11507365.48095132,10272904.434428196,8905164.855941575,1.2922125156698858,0.8668595052921125,8272271.505856563,8848317.122744137,9460736.485578986,0.8743792323637805,1.069213089261986,8355771.022180307,7856599.449127692,7614736.346550111,1.0973158677996675,0.9692152942066512,7929094.225545086,3467916.3763278658,6592592.96970675,1.2027277069856457,1.9010242042478445,4567735.395456388,9708227.60157752,9558244.115484877,0.477884362469505,0.9845508889729498,7642749.271124539,14578789.344145617,12531623.339502258,0.6098770338103778,0.8595791491105238,12393592.621888608,15704689.147186063,8043316.689352532,1.5408559802568538,0.5121601971213622,13622586.402835434,13727172.109349478,7514373.737386507,1.8128704904652984,0.5474087217328995,5844686.734451792,8883523.566890713,7946104.320421493,0.7355411530944722,0.8944766410072886,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
