"TimestampLSL_s","Marker"
"1927.132277485689","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":105,""stimulus"":""target"",""lsl_t"":1927.132297}"
"1929.2416430850183","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":106,""stimulus"":""target"",""lsl_t"":1929.241663}"
"1931.3494414843483","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":107,""stimulus"":""target"",""lsl_t"":1931.349461}"
"1933.4561645836786","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":108,""stimulus"":""nonTarget"",""lsl_t"":1933.456184}"
"1935.5681746830076","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":109,""stimulus"":""target"",""lsl_t"":1935.568194}"
"1937.6766123823372","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":110,""stimulus"":""nonTarget"",""lsl_t"":1937.676632}"
"1939.7891603816656","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":111,""stimulus"":""target"",""lsl_t"":1939.789180}"
"1941.8957828809962","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":112,""stimulus"":""nonTarget"",""lsl_t"":1941.895802}"
"1944.0040440803261","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":113,""stimulus"":""nonTarget"",""lsl_t"":1944.004064}"
"1946.1108881796563","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":114,""stimulus"":""target"",""lsl_t"":1946.110908}"
"1948.2187071789863","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":115,""stimulus"":""target"",""lsl_t"":1948.218727}"
"1950.330177378315","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":116,""stimulus"":""target"",""lsl_t"":1950.330197}"
"1952.4366819776455","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":117,""stimulus"":""nonTarget"",""lsl_t"":1952.436702}"
"1954.5482874769743","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":118,""stimulus"":""nonTarget"",""lsl_t"":1954.548307}"
"1956.6558124763044","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":119,""stimulus"":""nonTarget"",""lsl_t"":1956.655832}"
"1958.7627269756347","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":120,""stimulus"":""nonTarget"",""lsl_t"":1958.762747}"
"1960.8673077749656","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":121,""stimulus"":""target"",""lsl_t"":1960.867327}"
"1962.9749782742958","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":122,""stimulus"":""target"",""lsl_t"":1962.974998}"
"1965.0833161736255","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":123,""stimulus"":""target"",""lsl_t"":1965.083336}"
"1967.196551872954","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":124,""stimulus"":""nonTarget"",""lsl_t"":1967.196571}"
"1969.3024661722845","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":125,""stimulus"":""target"",""lsl_t"":1969.302486}"
"1971.4152062716128","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":126,""stimulus"":""target"",""lsl_t"":1971.415226}"
"1973.5247722709423","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":127,""stimulus"":""target"",""lsl_t"":1973.524792}"
