prediction,theta_mean,alpha_mean,beta_mean,tbr_mean,tbr_min,tbr_max,bar_mean,bar_min,bar_max,outlier_features_p01_p99,outlier_features_p05_p95
1,8591188.69649125,832107.5002061372,832597.6711301041,4.920013545273321,0.5132360865676361,17.076327447039976,2.1121951377580728,0.6657213196073234,5.370591404218901,14,20
1,4682488.010998284,642086.4067252941,1135442.0077279944,4.8155074261428625,0.4397508583994087,14.90945271648003,2.01262473734369,0.6764778962842427,4.921982080056054,9,17
1,3566480.5013100565,417664.23429728945,469616.6327929188,7.494359227942311,1.8921943221690392,18.566632670650744,1.301223076890463,0.455875900391099,2.163831474995603,12,15
1,7545309.049477175,925609.1323222248,412955.3364040161,15.652676307146823,1.1588404397542285,36.29563623411563,0.6881968759864184,0.24021943675185542,1.9007429132043303,16,18
1,1535910.545084121,418974.98760629125,432209.3113310081,3.741012275664492,0.3135743143235786,13.538682523075936,1.402896256714193,0.47614464487910024,3.293667381900737,10,13
1,3701288.0295921513,624659.0382179496,423652.99750990135,8.769327158811102,0.5372020746413524,20.15497091788348,0.9844812702915994,0.30921475565277906,4.357172370629736,14,20
1,6877530.141217188,961996.6325494105,597657.6344819817,12.706174516543568,0.9618106699016583,26.209290870482526,0.7767929476354004,0.29225201392674094,2.0595765781690036,15,17
1,4277809.145353075,524805.9986460477,477229.71263159206,10.98302174384901,0.7852108638030894,22.74453944461595,1.2657314086406255,0.5408057793338177,2.7385241065660186,13,14
1,45042274.340502344,1614804.9131080913,697684.0960244596,25.58668681455846,6.484106426077229,124.77436839562743,0.8148866700606131,0.29522457461454404,1.623993965601496,15,18
1,13109155.04236144,942857.7372382776,544742.7445715688,10.010096408349522,2.060477045983998,40.20942694264841,1.1606584998337797,0.40402127617329614,2.5662881151356065,14,17
1,20668588.473448526,2636033.879873484,1022458.8761320418,11.929456210225222,2.629266458733863,26.563678226187207,0.9251878365944487,0.29972469900202614,1.6304307084464846,18,18
1,7477000.063082001,1326218.3415502894,580874.9201517585,9.92800920477596,1.424529722891016,22.1714129848798,0.8595271012891821,0.24243461549944878,2.408543022937302,17,19
1,8639387.325233264,781127.1913307548,594224.2854439316,7.647524797541422,0.6748627404246357,43.79688025675578,1.3918179949393736,0.42665769152976846,4.9948333547265795,13,15
1,8162322.432567016,1255558.5612225567,807253.9607846959,8.989636413431649,1.7639210443271724,16.92110752979807,0.8656057103268252,0.3629240764255719,1.637369245958504,13,15
1,11602948.396548254,639180.1265062199,535182.0941742223,9.867628797708921,1.4119968106442524,41.79083320501849,1.1453348085545403,0.5175157918795975,1.781218318550022,12,14
1,5475982.443034013,682335.3989668274,490132.8103671943,7.864582718705563,0.8309573864531563,21.32053629937673,0.9049767782067225,0.3679657238112929,1.910815850062043,12,13
1,9442967.87678566,1012628.1515127516,661397.8244178401,8.044076173599924,1.1124221893266601,21.533869775034056,0.7136486816209653,0.37260832301592894,1.7812068153434457,15,19
1,11120527.311046433,1753936.1061557715,1204228.5380910358,8.110988187159172,0.9571300556334461,25.38965666997946,0.851094815134801,0.2394322158143582,2.1942272047479703,14,16
1,5945638.652681946,1318068.1237115513,593305.6633309872,4.087383498981261,0.7974321743485532,19.361141149919074,1.2228313794250372,0.2591849413532056,2.240226688045644,7,15
1,11569922.210783476,918622.2376271334,498565.07903419423,9.419576098126512,1.3159767266876514,49.10363204114892,0.9682823905874091,0.33273690042292536,1.7306764649458868,13,13
1,24734384.504661106,2525677.5302964607,862383.3225038738,15.561064319239446,1.5348743876106714,39.72253317669568,0.5282297198984465,0.20014586011353594,1.5910211092323407,21,23
1,22528252.73195737,958237.3951620826,875747.220473702,11.821326072871162,2.938030020962245,33.679691636863474,1.355221358442861,0.7846810329806801,2.3625312916985792,14,17
1,16624144.394129945,1629694.5548279874,1139445.6344910883,7.137806288763704,1.1635403382954184,18.942859274965237,1.3843247848168279,0.5666278041755601,3.768062751115038,13,13
1,11229616.498775,1287968.8763089385,900493.267926099,8.5737709459824,0.7470661826546655,17.390083985140652,1.0595102588517564,0.3515387162094204,2.509447388818384,12,16
1,4704285.534920766,943272.8490534236,511586.89800769405,7.334569389879557,1.3473277948861795,16.170616063667296,0.7973012256651477,0.2982709855078587,2.1319704433677233,17,21
1,21858433.183464665,3159885.1712103714,1248001.6506816715,8.770523513433895,1.508288038204751,21.560617261183875,0.867880639732599,0.32782592763310114,1.9481331506830168,13,16
1,26727925.31967271,3056832.6747452663,727538.8966767512,14.565600061999778,1.6637530964539091,62.84431411449719,0.7295700238163816,0.14652347238626948,2.125599787924183,14,20
1,5824315.220426786,696362.4157371774,553897.8855172591,8.335919502848569,0.8417906468545759,23.801821327148392,0.9130258076434359,0.25253290620137875,2.244685182131479,14,16
