TimestampLSL_s,Marker
961200.3119043387,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":90,""stimulus"":""target"",""lsl_t"":961200.311923}"
961202.4173235291,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":91,""stimulus"":""nonTarget"",""lsl_t"":961202.417342}"
961204.5251654198,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":92,""stimulus"":""target"",""lsl_t"":961204.525184}"
961206.6320965104,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":93,""stimulus"":""target"",""lsl_t"":961206.632115}"
961208.7399620007,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":94,""stimulus"":""target"",""lsl_t"":961208.739981}"
961210.8503320913,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":95,""stimulus"":""target"",""lsl_t"":961210.850351}"
961212.9601951819,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":96,""stimulus"":""nonTarget"",""lsl_t"":961212.960214}"
961215.0746645724,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":97,""stimulus"":""target"",""lsl_t"":961215.074684}"
961217.181702163,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":98,""stimulus"":""target"",""lsl_t"":961217.181721}"
961219.2879974535,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":99,""stimulus"":""target"",""lsl_t"":961219.288016}"
961221.395484544,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":100,""stimulus"":""target"",""lsl_t"":961221.395504}"
961223.5046834345,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":101,""stimulus"":""target"",""lsl_t"":961223.504702}"
961225.616067025,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":102,""stimulus"":""target"",""lsl_t"":961225.616086}"
961227.7247143156,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":103,""stimulus"":""target"",""lsl_t"":961227.724733}"
961229.8368786061,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":104,""stimulus"":""target"",""lsl_t"":961229.836898}"
961231.9485458966,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":105,""stimulus"":""target"",""lsl_t"":961231.948565}"
961234.0525978871,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":106,""stimulus"":""target"",""lsl_t"":961234.052617}"
961236.1628575778,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":107,""stimulus"":""target"",""lsl_t"":961236.162877}"
961238.2704978682,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":108,""stimulus"":""nonTarget"",""lsl_t"":961238.270517}"
961240.3785387587,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":109,""stimulus"":""target"",""lsl_t"":961240.378558}"
961242.4810924493,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":110,""stimulus"":""target"",""lsl_t"":961242.481112}"
961244.5908667399,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":111,""stimulus"":""target"",""lsl_t"":961244.590886}"
961246.6978212304,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":112,""stimulus"":""target"",""lsl_t"":961246.697840}"
961248.806002121,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":113,""stimulus"":""nonTarget"",""lsl_t"":961248.806021}"
961250.9135659115,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":114,""stimulus"":""target"",""lsl_t"":961250.913585}"
961253.019055602,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":115,""stimulus"":""target"",""lsl_t"":961253.019075}"
961255.1273223925,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":116,""stimulus"":""nonTarget"",""lsl_t"":961255.127342}"
961257.2351878831,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":117,""stimulus"":""target"",""lsl_t"":961257.235207}"
961259.3378783737,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":118,""stimulus"":""target"",""lsl_t"":961259.337898}"
961261.4462856642,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":119,""stimulus"":""nonTarget"",""lsl_t"":961261.446305}"
961263.5521230546,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":120,""stimulus"":""target"",""lsl_t"":961263.552142}"
961265.6612799453,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":121,""stimulus"":""target"",""lsl_t"":961265.661299}"
961267.7689958358,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":122,""stimulus"":""nonTarget"",""lsl_t"":961267.769015}"
961269.8761371262,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":123,""stimulus"":""target"",""lsl_t"":961269.876156}"
961271.9827288168,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":124,""stimulus"":""target"",""lsl_t"":961271.982748}"
961274.0893719074,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":125,""stimulus"":""target"",""lsl_t"":961274.089391}"
961276.197581698,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":126,""stimulus"":""target"",""lsl_t"":961276.197601}"
961278.3073738884,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":127,""stimulus"":""target"",""lsl_t"":961278.307393}"
961280.414514679,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":128,""stimulus"":""target"",""lsl_t"":961280.414534}"
961282.5260431695,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":129,""stimulus"":""target"",""lsl_t"":961282.526062}"
961284.6396794601,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":130,""stimulus"":""target"",""lsl_t"":961284.639699}"
961286.7433201507,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":131,""stimulus"":""target"",""lsl_t"":961286.743339}"
961288.8520405411,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":132,""stimulus"":""nonTarget"",""lsl_t"":961288.852060}"
961290.9575767317,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":133,""stimulus"":""target"",""lsl_t"":961290.957596}"
961293.0609872222,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":134,""stimulus"":""target"",""lsl_t"":961293.061007}"
